"";"dc:creator";"dc:source";"dc:created";"dc:description";"dc:rights";"dc:subjects";"dc:format";"dc:valid";"dc:issued";"dc:modified";"dc:coverage";"dc:expired";"dc:language";"dc:title";"item ### #text";
"a5d816f4-dc03-4b83-924c-67ef7a5a1eaa";"system";"";"2000-01-16T23:00:00Z";"";"";"";"";"";"";"2021-04-20T09:04:00Z";"";"";"";"A 52";"system";"
"
"a5e2656d-e1ac-44cb-8f0a-07054ff98c93";"system";"";"2013-07-11T22:00:00Z";"";"";"";"";"";"";"2019-07-11T14:09:31Z";"";"";"";"1742";"system";"
"
"a5f58b5a-7299-44a1-b015-7e7c6e46255c";"system";"";"2015-03-22T23:00:00Z";"";"";"";"";"";"";"2021-04-20T15:52:27Z";"";"";"";"84.20.13";"system";"
"
"a5fcc209-9cbd-42aa-85de-35c1dabab628";"system";"";"2010-12-02T23:00:00Z";"";"";"";"";"";"";"2022-10-27T12:42:57Z";"";"";"";"E 303 bis";"system";"
"
"a610e7a0-8700-4a17-a457-4217e1a266a9";"system";"";"2006-01-15T23:00:00Z";"";"";"";"";"";"";"2022-10-28T07:26:43Z";"";"";"";"E 58.5";"system";"
"
"a615c7f7-8c4a-4b07-b324-551e8db8629e";"system";"";"2001-12-09T23:00:00Z";"";"";"";"";"";"";"2022-01-24T15:21:32Z";"";"";"";"2015.2.33";"system";"
"
"a6179f2d-8bbf-4740-bb46-038dfd7a395c";"system";"";"2008-04-08T22:00:00Z";"";"";"";"";"";"";"2022-10-28T13:00:09Z";"";"";"";"E 281 bis";"system";"
"
"a61946d4-0ebb-4a8a-8762-14153f7d45dd";"Ducroix";"";"2022-08-01T08:06:56Z";"";"";"";"";"";"";"2022-09-02T14:51:50Z";"";"";"";"2022.5.49";"Ducroix";"
"
"a62ac62b-ab61-4def-b46f-fe7762aa99d7";"system";"";"2005-09-04T22:00:00Z";"";"";"";"";"";"";"2022-10-27T09:11:41Z";"";"";"";"BD 40";"system";"
"
"a6584f8f-e0bd-489c-9ecf-a601b55dbd81";"system";"";"2007-03-20T23:00:00Z";"";"";"";"";"";"";"2022-12-12T13:49:36Z";"";"";"";"88.01";"system";"
"
"a669ddf7-a98c-4b56-ae9a-c6063520cd44";"Delcourt";"";"2015-11-10T14:17:00Z";"";"";"";"";"";"";"2021-04-16T08:53:11Z";"";"";"";"2015.6.18";"Delcourt";"
"
"a66c7c42-1821-49ad-8af9-596cedf47f36";"system";"";"2013-07-10T22:00:00Z";"";"";"";"";"";"";"2021-03-25T13:03:48Z";"";"";"";"1892";"system";"
"
"a66f75f4-54cf-4db2-ad9c-e98d9ce04acb";"system";"";"2008-04-01T22:00:00Z";"";"";"";"";"";"";"2022-10-28T09:10:36Z";"";"";"";"E 101";"system";"
"
"a679886d-5ca2-4f46-b743-0343cb6882a1";"system";"";"2008-04-01T22:00:00Z";"";"";"";"";"";"";"2022-10-28T06:26:10Z";"";"";"";"E 53.160";"system";"
"
"a69298bf-be6b-4041-91c7-f524595aa68f";"system";"";"2014-09-15T22:00:00Z";"";"";"";"";"";"";"2021-06-24T08:36:04Z";"";"";"";"MPR 4365";"system";"
"
"a6a332a4-983f-4dcd-8b63-9e1089863529";"system";"";"2001-12-03T23:00:00Z";"";"";"";"";"";"";"2022-11-07T10:28:15Z";"";"";"";"2015.2.40";"system";"
"
"a6a815c4-87f7-43af-aa5b-0376d693f2eb";"system";"";"2008-04-27T22:00:00Z";"";"";"";"";"";"";"2021-06-28T09:37:27Z";"";"";"";"E 19";"system";"
"
"a6ad709b-abce-480e-896c-734fb9d1c5ca";"system";"";"2000-01-30T23:00:00Z";"";"";"";"";"";"";"2022-11-02T14:06:54Z";"";"";"";"115";"system";"
"
"a6c7eb4a-9ffa-4da7-9b28-133a997e7fa8";"system";"";"2010-12-12T23:00:00Z";"";"";"";"";"";"";"2022-10-28T12:21:26Z";"";"";"";"E 169";"system";"
"
"a6cf3cb6-b9a2-4a0e-a719-2f909e29c18f";"system";"";"2010-02-24T23:00:00Z";"";"";"";"";"";"";"2021-03-25T11:11:41Z";"";"";"";"1433";"system";"
"
"a6d5ca02-6989-4ab4-b4e8-1a98d890b552";"system";"";"2006-11-30T23:00:00Z";"";"";"";"";"";"";"2022-10-18T06:54:02Z";"";"";"";"71 D";"system";"
"
"a6da6f37-f9d9-43d1-96fb-4fd77a386dd8";"system";"";"2005-08-11T22:00:00Z";"";"";"";"";"";"";"2022-10-20T13:48:43Z";"";"";"";"2004.3.190";"system";"
"
"a6dfb977-d464-4848-aba0-e46817fe49e5";"system";"";"2008-03-31T22:00:00Z";"";"";"";"";"";"";"2022-10-28T08:56:22Z";"";"";"";"E 68 bis";"system";"
"
"a6e7021e-be6a-4ce0-aa51-9ee77e62203a";"system";"";"2006-01-24T23:00:00Z";"";"";"";"";"";"";"2022-12-08T08:41:26Z";"";"";"";"78.7";"system";"
"
"a6f52530-9d6a-4fd8-aec8-fb17ed571068";"system";"";"2013-07-11T22:00:00Z";"";"";"";"";"";"";"2021-03-17T10:48:01Z";"";"";"";"78.14";"system";"
"
"a6fcf8a3-3872-4dac-8b57-408a9d6b9fd9";"system";"";"2007-04-05T22:00:00Z";"";"";"";"";"";"";"2022-10-05T13:30:23Z";"";"";"";"66.10";"system";"
"
"a6fda707-9732-4942-8331-ba880384d341";"system";"";"2005-02-07T23:00:00Z";"";"";"";"";"";"";"2022-11-04T14:15:55Z";"";"";"";"2004.3.42";"system";"
"
"a72d63c4-91cf-4c8e-96fa-dacb47aef31b";"system";"";"2006-01-18T23:00:00Z";"";"";"";"";"";"";"2022-10-26T13:46:24Z";"";"";"";"AD 95";"system";"
"
"a7305123-2ae5-4a21-a1cc-639df81a1a07";"system";"";"2015-01-13T23:00:00Z";"";"";"";"";"";"";"2022-12-06T13:37:31Z";"";"";"";"73.25";"system";"
"
"a73fcd5c-8ac1-45db-8246-eba9ef9bf0c6";"system";"";"2008-02-10T23:00:00Z";"";"";"";"";"";"";"2022-10-28T12:47:46Z";"";"";"";"E 200 bis";"system";"
"
"a7434cf0-195a-40cc-8d3e-6b0f6e6beeac";"system";"";"2006-01-22T23:00:00Z";"";"";"";"";"";"";"2022-10-26T07:55:31Z";"";"";"";"AD 34.2";"system";"
"
"a754bf04-f69c-445d-9c68-3295189a4251";"system";"";"2005-04-07T22:00:00Z";"";"";"";"";"";"";"2022-11-04T14:19:04Z";"";"";"";"2004.3.54";"system";"
"
"a75cd226-ac88-41b2-b7ae-51035281c7ff";"system";"";"2005-08-15T22:00:00Z";"";"";"";"";"";"";"2020-12-02T10:20:53Z";"";"";"";"2004.3.202";"system";"
"
"a763b011-6456-41a6-89ef-92951abe274a";"system";"";"2014-10-05T22:00:00Z";"";"";"";"";"";"";"2022-10-24T13:37:41Z";"";"";"";"G 141";"system";"
"
"a7770950-1ef3-43b7-95c6-e14c508576f5";"system";"";"2014-04-14T22:00:00Z";"";"";"";"";"";"";"2019-07-11T14:13:18Z";"";"";"";"2014.1.5";"system";"
"
"a7860bff-5726-4f31-8fa4-78847ae97b46";"Delcourt";"";"2015-10-29T18:11:17Z";"";"";"";"";"";"";"2021-04-16T08:02:13Z";"";"";"";"2015.4.4";"Delcourt";"
"
"a7d6abe3-2407-4794-a131-10eaa007a019";"system";"";"2005-09-05T22:00:00Z";"";"";"";"";"";"";"2022-10-27T12:13:26Z";"";"";"";"BD 60";"system";"
"
"a7f45706-b3ef-42d0-a93a-87769d8b986f";"system";"";"2000-12-27T23:00:00Z";"";"";"";"";"";"";"2022-11-08T08:23:12Z";"";"";"";"A 106";"system";"
"
"a7ffaf5a-5522-4018-bf90-b01c1d5c056f";"system";"";"2006-11-30T23:00:00Z";"";"";"";"";"";"";"2022-10-25T13:45:14Z";"";"";"";"2015.2.62";"system";"
"
"a81b044f-3cc6-480b-ae88-49c6acf0b3c2";"system";"";"2015-06-17T22:00:00Z";"";"";"";"";"";"";"2022-11-10T09:57:38Z";"";"";"";"FNAC 1758";"system";"
"
"a8211691-a235-4043-93d2-930d90ad17cf";"system";"";"2005-01-30T23:00:00Z";"";"";"";"";"";"";"2022-11-04T07:28:17Z";"";"";"";"2004.3.36";"system";"
"
"a82f3c1a-225d-41c0-bd7e-b99d6f01c1c9";"system";"";"2006-11-07T23:00:00Z";"";"";"";"";"";"";"2022-10-20T13:37:26Z";"";"";"";"2004.3.171";"system";"
"
"a83f477c-41aa-422e-961d-3c81f4873c49";"system";"";"2012-03-26T22:00:00Z";"";"";"";"";"";"";"2021-04-20T15:17:57Z";"";"";"";"60.84";"system";"
"
"a85b12db-b83e-4132-9d0b-a6b18580aec1";"system";"";"2006-01-17T23:00:00Z";"";"";"";"";"";"";"2022-10-28T06:25:52Z";"";"";"";"E 53 ter";"system";"
"
"a863d446-a7b7-4c1e-94e1-8dba3bd5adbd";"Delcourt";"";"2016-08-11T16:51:53Z";"";"";"";"";"";"";"2022-10-18T09:47:35Z";"";"";"";"81.46.4";"Delcourt";"
"
"a86b85b2-b871-485e-ba58-3b21fea26b6c";"system";"";"2011-03-21T23:00:00Z";"";"";"";"";"";"";"2022-12-06T09:26:33Z";"";"";"";"67.23";"system";"
"
"a8775c35-2079-4970-8b9b-44fda3d36c10";"system";"";"2003-02-20T23:00:00Z";"";"";"";"";"";"";"2021-05-25T06:45:32Z";"";"";"";"AD 133";"system";"
"
"a8881481-811f-4eab-aac8-2e96e816f54c";"system";"";"2001-09-02T22:00:00Z";"";"";"";"";"";"";"2022-12-06T09:04:25Z";"";"";"";"66";"system";"
"
"a889ba51-933e-4a07-933d-00c38147d66b";"system";"";"2001-08-06T22:00:00Z";"";"";"";"";"";"";"2021-05-26T12:47:22Z";"";"";"";"B 213";"system";"
"
"a88c6318-8be7-4e79-8f41-d01cd57897e2";"Ducroix";"";"2022-06-10T08:01:44Z";"";"";"";"";"";"";"2022-08-31T13:11:40Z";"";"";"";"2021.4.2";"Ducroix";"
"
"a88f11cc-c241-41ef-831e-93bbc71a98f9";"system";"";"2008-04-06T22:00:00Z";"";"";"";"";"";"";"2022-10-28T13:03:54Z";"";"";"";"E 258";"system";"
"
"a8963095-b46f-4f08-89f7-da6be365ab89";"system";"";"2008-04-01T22:00:00Z";"";"";"";"";"";"";"2022-10-28T12:18:39Z";"";"";"";"E 157";"system";"
"
"a8b6dcc2-225f-492b-86c9-4b1b3d8f4a3a";"system";"";"2000-10-01T22:00:00Z";"";"";"";"";"";"";"2022-11-09T14:43:04Z";"";"";"";"B 34";"system";"
"
"a8cb2782-5a1d-4ef8-8a41-615c8b9ace3c";"system";"";"2001-10-17T22:00:00Z";"";"";"";"";"";"";"2022-11-02T14:30:10Z";"";"";"";"210";"system";"
"
"a8d7657c-da84-4d9d-9bad-de0a21a9b028";"system";"";"2008-04-08T22:00:00Z";"";"";"";"";"";"";"2022-10-26T12:21:20Z";"";"";"";"AD 58";"system";"
"
"a8dd9055-db32-4f5c-9b02-9ab6d6511cfc";"system";"";"2002-01-22T23:00:00Z";"";"";"";"";"";"";"2022-11-09T13:56:31Z";"";"";"";"A 521";"system";"
"
"a8e42905-fc19-474d-a6fa-75c18b4411f6";"system";"";"2006-01-24T23:00:00Z";"";"";"";"";"";"";"2022-07-06T07:08:10Z";"";"";"";"60.81";"system";"
"
"a8f29cf1-6de1-4fe9-bfd6-62d9e2e5a19b";"system";"";"2015-02-08T23:00:00Z";"";"";"";"";"";"";"2022-10-27T13:06:59Z";"";"";"";"D 57.5.1";"system";"
"
"a8fc2303-9cf0-4939-a336-9f3601fc4fab";"system";"";"2000-12-20T23:00:00Z";"";"";"";"";"";"";"2022-11-02T09:06:17Z";"";"";"";"75.77";"system";"
"
"a9272b22-8157-481d-afdf-1c3535737947";"system";"";"2009-11-03T23:00:00Z";"";"";"";"";"";"";"2022-12-06T10:08:52Z";"";"";"";"71.212";"system";"
"
"a935dde7-03a8-460b-908d-79130f259f81";"system";"";"2013-07-11T22:00:00Z";"";"";"";"";"";"";"2021-06-23T08:42:24Z";"";"";"";"FNAC 80541. MuMa 1943";"system";"
"
"a9377e71-a0ce-4f55-aa88-717fe5b123f0";"Ducroix";"";"2018-04-19T08:41:07Z";"";"";"";"";"";"";"2022-08-18T14:02:41Z";"";"";"";"2017.4.1";"Ducroix";"
"
"a948a803-e6ae-414b-828a-f1f8043755a6";"system";"";"2005-05-11T22:00:00Z";"";"";"";"";"";"";"2022-11-04T14:25:08Z";"";"";"";"2004.3.70";"system";"
"
"a95ac277-fa44-49ab-85a6-cdc7014d5fec";"system";"";"2001-02-26T23:00:00Z";"";"";"";"";"";"";"2022-10-26T12:20:34Z";"";"";"";"AD 55.2";"system";"
"
"a966f6a1-43f1-4fa5-b2d7-cea1ef7d1c55";"Delcourt";"";"2016-04-14T11:14:51Z";"";"";"";"";"";"";"2022-12-05T14:49:04Z";"";"";"";"59.72";"Delcourt";"
"
"a9710a2e-c2b1-4aeb-8769-8137bf4faeef";"system";"";"2006-01-09T23:00:00Z";"";"";"";"";"";"";"2022-10-19T06:26:05Z";"";"";"";"86.05.05";"system";"
"
"a97c6142-5df2-4f4a-a6a2-3d766ff7009e";"system";"";"2014-12-09T23:00:00Z";"";"";"";"";"";"";"2022-10-28T12:15:34Z";"";"";"";"E 147 Bis";"system";"
"
"a9823341-69d9-4ff1-bd95-87e72029d046";"system";"";"2015-01-14T23:00:00Z";"";"";"";"";"";"";"2022-12-06T13:41:18Z";"";"";"";"73.28";"system";"
"
"a98d559d-3963-43bf-8ea4-a43af2f50250";"system";"";"2001-09-30T22:00:00Z";"";"";"";"";"";"";"2022-11-07T14:13:40Z";"";"";"";"A 60.116";"system";"
"
"a9a37743-72a7-49d6-9386-d57f60fb6285";"system";"";"2002-05-06T22:00:00Z";"";"";"";"";"";"";"2022-07-07T12:38:04Z";"";"";"";"63.9.1";"system";"
"
"a9ac5143-edfa-452f-800e-afd995ad143c";"system";"";"2001-10-23T22:00:00Z";"";"";"";"";"";"";"2022-11-08T14:18:50Z";"";"";"";"A 220";"system";"
"
"a9ba97b1-2afd-4d64-aca3-c0617dce81bd";"system";"";"2004-08-26T22:00:00Z";"";"";"";"";"";"";"2022-10-27T07:52:33Z";"";"";"";"AM2923D477";"system";"
"
"a9d53bb0-c80a-4cac-8f7e-0b7bd2046111";"system";"";"2009-09-15T22:00:00Z";"";"";"";"";"";"";"2022-11-04T14:36:02Z";"";"";"";"2009.1.56";"system";"
"
"a9e3c2cb-92f3-42ca-83c3-b2d7827cb38e";"system";"";"2000-01-16T23:00:00Z";"";"";"";"";"";"";"2022-11-09T13:22:29Z";"";"";"";"A 512";"system";"
"
"a9ea57cb-c78f-49a9-872f-65f2591b07a9";"system";"";"2001-12-04T23:00:00Z";"";"";"";"";"";"";"2022-11-09T08:14:14Z";"";"";"";"A 253";"system";"
"
"a9edf39c-9207-4858-96af-4ae7946b3d4f";"system";"";"2001-08-08T22:00:00Z";"";"";"";"";"";"";"2022-11-02T10:03:56Z";"";"";"";"77.3";"system";"
"
"a9efe2e8-b868-40c5-99d7-f9c1475361e0";"system";"";"2010-02-01T23:00:00Z";"";"";"";"";"";"";"2021-03-31T13:39:33Z";"";"";"";"2005.2.26";"system";"
"
"aa00e66d-2e46-444a-868f-d192fe1a5f83";"system";"";"2000-12-27T23:00:00Z";"";"";"";"";"";"";"2022-12-06T14:25:40Z";"";"";"";"74.2";"system";"
"
"aa0a17d0-77da-4355-b2e9-577c80d13a4a";"system";"";"2000-12-17T23:00:00Z";"";"";"";"";"";"";"2022-07-07T12:36:48Z";"";"";"";"63.8.4";"system";"
"
"aa0b278b-f719-4cf3-bfbe-a3f078071dec";"system";"";"2006-01-25T23:00:00Z";"";"";"";"";"";"";"2022-12-12T08:59:36Z";"";"";"";"83.17";"system";"
"
"aa1b2ca8-2dfc-441d-b948-33946256eba8";"system";"";"2014-12-22T23:00:00Z";"";"";"";"";"";"";"2022-08-18T12:58:25Z";"";"";"";"D 2010.14.17";"system";"
"
"aa32ecab-0d76-4b67-8a13-ce2c23cd0836";"system";"";"2000-10-30T23:00:00Z";"";"";"";"";"";"";"2022-11-10T07:36:47Z";"";"";"";"B 74";"system";"
"
"aa4bc307-20da-44ed-a8bf-42753ed33552";"Ducroix";"";"2022-08-01T08:02:53Z";"";"";"";"";"";"";"2022-09-01T15:26:45Z";"";"";"";"2022.5.25";"Ducroix";"
"
"aa56d5b8-774f-4931-b060-c87d3d35333f";"system";"";"2008-04-07T22:00:00Z";"";"";"";"";"";"";"2022-10-28T12:49:05Z";"";"";"";"E 202";"system";"
"
"aa5cf7e3-5867-4942-9be4-96f2811ce356";"system";"";"2001-12-04T23:00:00Z";"";"";"";"";"";"";"2022-11-09T08:14:35Z";"";"";"";"A 255";"system";"
"
"aa75e27e-607d-455e-b65b-e2acd823c2f6";"system";"";"2001-11-29T23:00:00Z";"";"";"";"";"";"";"2022-11-02T08:16:16Z";"";"";"";"67.19";"system";"
"
"aab6d9e2-4eea-4aba-b38f-fb066e19f5b4";"system";"";"2006-01-18T23:00:00Z";"";"";"";"";"";"";"2022-10-27T07:00:36Z";"";"";"";"AD 99.5";"system";"
"
"aab99af6-c61c-42a2-aa4c-c26defcbdbc8";"system";"";"2006-11-22T23:00:00Z";"";"";"";"";"";"";"2022-12-06T14:25:08Z";"";"";"";"74.1";"system";"
"
"aac69265-12f2-4957-a551-5d8519217f61";"system";"";"2015-05-20T22:00:00Z";"";"";"";"";"";"";"2022-11-10T12:52:04Z";"";"";"";"FNAC 548";"system";"
"
"aafccb76-0edc-4594-96ae-14ad3d84e560";"system";"";"2006-01-24T23:00:00Z";"";"";"";"";"";"";"2022-10-26T07:43:24Z";"";"";"";"AD 31.1";"system";"
"
"ab0d16e0-f2e9-486f-b078-a66d7d4ee66c";"system";"";"2005-08-09T22:00:00Z";"";"";"";"";"";"";"2022-10-20T12:58:19Z";"";"";"";"2004.3.129";"system";"
"
"ab0e4f6a-7e71-48ba-9563-445f3e500b96";"system";"";"2012-12-26T23:00:00Z";"";"";"";"";"";"";"2021-05-27T13:36:46Z";"";"";"";"D 74.31";"system";"
"
"ab101bd7-52e1-4977-a665-1776ab3db274";"system";"";"2001-03-18T23:00:00Z";"";"";"";"";"";"";"2022-11-10T08:25:19Z";"";"";"";"B 190";"system";"
"
"ab169fef-db33-458e-90ca-420c2e9d0cfc";"system";"";"2005-01-27T23:00:00Z";"";"";"";"";"";"";"2022-11-04T07:27:22Z";"";"";"";"2004.3.33";"system";"
"
"ab25d179-9c2d-45d9-a47d-14fd6ef51b74";"system";"";"2006-11-22T23:00:00Z";"";"";"";"";"";"";"2022-10-26T12:21:47Z";"";"";"";"AD 58.55";"system";"
"
"ab289e29-9e8c-40ee-aed2-2c779f4d9855";"system";"";"2005-05-18T22:00:00Z";"";"";"";"";"";"";"2019-07-11T14:11:49Z";"";"";"";"2004.3.62";"system";"
"
"ab3eb101-88ba-4d95-9aca-84842348e276";"system";"";"2001-09-17T22:00:00Z";"";"";"";"";"";"";"2022-11-09T08:40:18Z";"";"";"";"A 322";"system";"
"
"ab46a9e0-c901-43e1-a578-881305a114a5";"system";"";"2013-07-11T22:00:00Z";"";"";"";"";"";"";"2021-03-23T10:38:56Z";"";"";"";"93";"system";"
"
"ab51f378-453e-4f4a-916a-03638f4c56c1";"system";"";"2000-01-18T23:00:00Z";"";"";"";"";"";"";"2022-11-10T09:55:15Z";"";"";"";"DG 108";"system";"
"
"ab536d7a-49f3-4d8d-b681-c039a5ed0b40";"system";"";"2001-01-16T23:00:00Z";"";"";"";"";"";"";"2022-11-10T08:05:12Z";"";"";"";"B 150";"system";"
"
"ab66f91a-3abf-46d8-a4d7-fc90a07879db";"system";"";"2002-03-24T23:00:00Z";"";"";"";"";"";"";"2022-11-10T08:36:02Z";"";"";"";"D 137";"system";"
"
"ab8a2d68-1796-453c-a806-7f60bc6ce677";"system";"";"2009-12-16T23:00:00Z";"";"";"";"";"";"";"2022-08-23T12:03:14Z";"";"";"";"2008.4.4";"system";"
"
"ab9d1e43-0841-428f-938d-10c732b5dbce";"system";"";"2006-10-26T22:00:00Z";"";"";"";"";"";"";"2022-10-20T13:47:34Z";"";"";"";"2004.3.184";"system";"
"
"aba83e45-bd23-4b1a-ad1d-018d53f0cfc8";"system";"";"2000-01-16T23:00:00Z";"";"";"";"";"";"";"2022-12-12T14:37:13Z";"";"";"";"119";"system";"
"
"abb5598f-d51d-4381-9ddd-66e463f53a61";"system";"";"2006-11-22T23:00:00Z";"";"";"";"";"";"";"2022-10-24T13:34:02Z";"";"";"";"SN 6";"system";"
"
"abbd7531-73c6-4922-be35-2b46fc8a8571";"system";"";"2001-10-02T22:00:00Z";"";"";"";"";"";"";"2022-11-02T08:17:28Z";"";"";"";"69.11";"system";"
"
"abc77c58-e243-4303-ae4b-053e403a37a0";"system";"";"2008-04-02T22:00:00Z";"";"";"";"";"";"";"2022-10-28T12:41:02Z";"";"";"";"E 189";"system";"
"
"abd41ed7-d045-4b9e-b8f4-12b90adbec09";"system";"";"2001-10-09T22:00:00Z";"";"";"";"";"";"";"2022-12-12T15:20:42Z";"";"";"";"203";"system";"
"
"abf519c0-bd88-4fb2-9613-f8e1cf9aa550";"system";"";"2010-02-22T23:00:00Z";"";"";"";"";"";"";"2022-06-10T08:09:11Z";"";"";"";"2010.0.1";"system";"
"
"abf5923e-d99d-43f8-9111-13f0c2990ed1";"system";"";"2001-09-25T22:00:00Z";"";"";"";"";"";"";"2021-02-02T14:53:14Z";"";"";"";"2015.2.55";"system";"
"
"abfeee1f-ef56-4289-9bd6-61485c237854";"system";"";"2000-01-30T23:00:00Z";"";"";"";"";"";"";"2022-11-02T14:06:21Z";"";"";"";"113";"system";"
"
"ac1fe591-ef04-4e78-9801-0a7935ecf4ce";"system";"";"2001-08-21T22:00:00Z";"";"";"";"";"";"";"2022-11-09T09:06:04Z";"";"";"";"A 371";"system";"
"
"ac41052a-05fc-4c5e-b617-39d84a6c9022";"system";"";"2006-12-10T23:00:00Z";"";"";"";"";"";"";"2022-10-27T13:45:09Z";"";"";"";"D 78 bis 5";"system";"
"
"ac6de38a-aece-4619-bc6e-ff58b5a1d3bd";"system";"";"2000-01-12T23:00:00Z";"";"";"";"";"";"";"2022-08-17T14:28:51Z";"";"";"";"A 8";"system";"
"
"ac6f762d-8326-4284-bbcd-9d9b7b3f0094";"system";"";"2000-09-17T22:00:00Z";"";"";"";"";"";"";"2021-03-23T14:08:56Z";"";"";"";"138";"system";"
"
"aca1921a-c22a-4a73-b60d-03c2e832d230";"system";"";"2001-08-08T22:00:00Z";"";"";"";"";"";"";"2022-11-09T09:46:42Z";"";"";"";"A 384";"system";"
"
"aca4221a-c0c0-405a-80b3-a6b5d5943e52";"system";"";"2001-12-04T23:00:00Z";"";"";"";"";"";"";"2022-11-09T08:15:29Z";"";"";"";"A 261";"system";"
"
"aca6154b-09d9-490a-8c4b-a38df3310a1b";"system";"";"2008-04-08T22:00:00Z";"";"";"";"";"";"";"2022-10-27T14:16:33Z";"";"";"";"E 26";"system";"
"
"ace0e6e0-fe1c-49fb-8a78-26d449b71aca";"system";"";"2001-09-25T22:00:00Z";"";"";"";"";"";"";"2022-08-24T09:36:37Z";"";"";"";"A 337";"system";"
"
"aceb5fb1-581b-4f67-ad1c-40cf0331aec8";"system";"";"2000-01-17T23:00:00Z";"";"";"";"";"";"";"2021-02-04T15:17:53Z";"";"";"";"A 18";"system";"
"
"ad25e98e-ff06-40b5-868d-370a762ce741";"Ducroix";"";"2020-04-24T13:49:20Z";"";"";"";"";"";"";"2021-04-19T10:46:04Z";"";"";"";"2020.0.4";"Ducroix";"
"
"ad260608-503d-4951-a3c9-40aee14c3fee";"system";"";"2014-09-30T22:00:00Z";"";"";"";"";"";"";"2022-10-18T13:02:11Z";"";"";"";"83.98";"system";"
"
"ad45169d-65eb-44d7-bdc6-5629dbc4aeb7";"system";"";"2013-07-11T22:00:00Z";"";"";"";"";"";"";"2021-06-21T09:30:54Z";"";"";"";"FNAC 4094. MuMa 721";"system";"
"
"ad5b8c9f-b24d-4194-b90d-bbfecb748933";"system";"";"2006-01-25T23:00:00Z";"";"";"";"";"";"";"2022-10-27T13:11:23Z";"";"";"";"D 57.77";"system";"
"
"ad785b8b-8193-4565-a115-860f70600939";"system";"";"2001-10-01T22:00:00Z";"";"";"";"";"";"";"2021-03-24T09:48:18Z";"";"";"";"221";"system";"
"
"ad7eb98c-c644-45c9-9174-0283cf05e692";"system";"";"2000-01-17T23:00:00Z";"";"";"";"";"";"";"2022-11-07T13:55:37Z";"";"";"";"A 57 bis";"system";"
"
"ad9f4407-da56-4b02-8f51-0cc5204c63ad";"system";"";"2000-01-12T23:00:00Z";"";"";"";"";"";"";"2022-11-07T10:33:13Z";"";"";"";"A 2";"system";"
"
"ad9f94df-3bba-4732-b462-d6beca328124";"system";"";"2000-11-08T23:00:00Z";"";"";"";"";"";"";"2022-11-10T07:46:28Z";"";"";"";"B 98";"system";"
"
"ada79e26-8c18-4719-ade6-f3d18985df01";"system";"";"2015-05-20T22:00:00Z";"";"";"";"";"";"";"2022-11-10T12:52:26Z";"";"";"";"FNAC 553";"system";"
"
"adc60ac1-b44b-4ed8-b6ad-fb388eb73263";"system";"";"2001-08-21T22:00:00Z";"";"";"";"";"";"";"2022-11-02T10:18:26Z";"";"";"";"77.15";"system";"
"
"add44749-2699-4483-9a62-756139e7f449";"system";"";"2001-10-10T22:00:00Z";"";"";"";"";"";"";"2022-11-03T10:08:15Z";"";"";"";"1978.12";"system";"
"
"adebf3b9-b842-47d3-b9c9-3e9980cecdbc";"system";"";"2001-10-22T22:00:00Z";"";"";"";"";"";"";"2022-11-08T13:57:02Z";"";"";"";"A 205";"system";"
"
"ae02bcab-70ff-4234-a91f-468e38aa818e";"system";"";"2008-04-08T22:00:00Z";"";"";"";"";"";"";"2022-10-27T14:24:44Z";"";"";"";"E 287";"system";"
"
"ae052a75-818e-4e01-ad21-4c6d9f07e230";"system";"";"2014-11-26T23:00:00Z";"";"";"";"";"";"";"2022-12-12T09:18:39Z";"";"";"";"83.49";"system";"
"
"ae1e1601-e5ea-4c3a-8a97-5e87468b1fad";"system";"";"2013-08-28T22:00:00Z";"";"";"";"";"";"";"2021-03-16T14:42:27Z";"";"";"";"76";"system";"
"
"ae3c1896-2cf2-468c-89ad-a560b6c7c29e";"system";"";"2006-01-24T23:00:00Z";"";"";"";"";"";"";"2022-10-26T07:46:02Z";"";"";"";"AD 31.5";"system";"
"
"ae436672-6163-4533-9a55-3e332eacbffb";"system";"";"2010-02-01T23:00:00Z";"";"";"";"";"";"";"2021-03-31T12:57:20Z";"";"";"";"2005.2.5";"system";"
"
"ae4a40b1-e7fd-4b21-9aab-ceb9a1193805";"system";"";"2001-03-08T23:00:00Z";"";"";"";"";"";"";"2022-11-09T08:53:37Z";"";"";"";"A 357";"system";"
"
"ae5b808e-6770-4d28-bccc-3f8ed2fdd6ea";"system";"";"2008-04-02T22:00:00Z";"";"";"";"";"";"";"2022-10-28T12:35:26Z";"";"";"";"E 174";"system";"
"
"ae5da3ef-8d3e-48b2-9ce4-2e76d21bf997";"system";"";"2015-02-09T23:00:00Z";"";"";"";"";"";"";"2022-10-25T13:19:43Z";"";"";"";"2015.0.14.3";"system";"
"
"ae5f1417-70e7-464c-86f4-f4fd558fc93c";"system";"";"2001-10-29T23:00:00Z";"";"";"";"";"";"";"2022-12-08T10:49:15Z";"";"";"";"81.1";"system";"
"
"ae8e32ed-865f-419f-8da7-09e4a374b1a9";"system";"";"2001-08-27T22:00:00Z";"";"";"";"";"";"";"2022-11-09T08:50:29Z";"";"";"";"A 351";"system";"
"
